driverStandingsId,raceId,driverId,points,position,positionText,wins
17722,633,664,0,18,18,0
17723,633,684,0,19,19,0
17724,634,683,26,1,1,2
17725,634,699,18,2,2,1
17726,634,677,14,3,3,1
17727,634,704,13,4,4,0
17728,634,727,7,5,5,0
17729,634,723,7,6,6,0
17730,634,707,6,7,7,0
17731,634,694,6,8,8,0
17732,634,691,3,9,9,0
17733,634,729,1,10,10,0
17734,634,667,1,11,11,0
17735,634,733,1,12,12,0
17736,634,702,1,13,13,0
17737,634,732,0,14,14,0
17738,634,712,0,15,15,0
17739,634,726,0,16,16,0
17740,634,684,0,17,17,0
17741,634,695,0,18,18,0
17742,634,735,0,19,19,0
17743,634,664,0,20,20,0
17744,635,683,30,1,1,2
17745,635,677,24,2,2,2
17746,635,699,21,3,3,1
17747,635,704,13,4,4,0
17748,635,707,12,5,5,0
17749,635,727,9,6,6,0
17750,635,723,7,7,7,0
17751,635,694,6,8,8,0
17752,635,691,3,9,9,0
17753,635,729,1,10,10,0
17754,635,726,1,11,11,0
17755,635,733,1,12,12,0
17756,635,667,1,13,13,0
17757,635,702,1,14,14,0
17758,635,732,0,15,15,0
17759,635,712,0,16,16,0
17760,635,684,0,17,17,0
17761,635,695,0,18,18,0
17762,635,735,0,19,19,0
17763,635,664,0,20,20,0
17764,636,677,34,1,1,3
17765,636,683,30,2,2,2
17766,636,699,25,3,3,1
17767,636,704,13,4,4,0
17768,636,723,13,5,5,0
17769,636,707,12,6,6,0
17770,636,727,12,7,7,0
17771,636,694,6,8,8,0
17772,636,691,3,9,9,0
17773,636,664,2,10,10,0
17774,636,729,1,11,11,0
17775,636,726,1,12,12,0
17776,636,702,1,13,13,0
17777,636,733,1,14,14,0
17778,636,667,1,15,15,0
17779,636,716,1,16,16,0
17780,636,732,0,17,17,0
17781,636,712,0,18,18,0
17782,636,735,0,19,19,0
17783,636,695,0,20,20,0
17784,636,684,0,21,21,0
17785,637,677,40,1,1,3
17786,637,683,32,2,2,2
17787,637,699,26,3,3,1
17788,637,704,23,4,4,1
17789,637,727,15,5,5,0
17790,637,723,13,6,6,0
17791,637,707,12,7,7,0
17792,637,694,10,8,8,0
17793,637,691,3,9,9,0
17794,637,664,2,10,10,0
17795,637,726,1,11,11,0
17796,637,729,1,12,12,0
17797,637,702,1,13,13,0
17798,637,733,1,14,14,0
17799,637,667,1,15,15,0
17800,637,716,1,16,16,0
17801,637,732,0,17,17,0
17802,637,712,0,18,18,0
17803,637,735,0,19,19,0
17804,637,695,0,20,20,0
17805,637,684,0,21,21,0
17806,637,734,0,22,22,0
17807,638,677,40,1,1,3
17808,638,683,32,2,2,2
17809,638,699,32,3,3,1
17810,638,704,26,4,4,1
17811,638,707,22,5,5,1
17812,638,727,19,6,6,0
17813,638,723,13,7,7,0
17814,638,694,10,8,8,0
17815,638,691,5,9,9,0
17816,638,664,2,10,10,0
17817,638,716,2,11,11,0
17818,638,726,1,12,12,0
17819,638,729,1,13,13,0
17820,638,702,1,14,14,0
17821,638,733,1,15,15,0
17822,638,667,1,16,16,0
17823,638,732,0,17,17,0
17824,638,712,0,18,18,0
17825,638,735,0,19,19,0
17826,638,695,0,20,20,0
17827,638,684,0,21,21,0
17828,638,734,0,22,22,0
17829,639,677,44,1,1,3
17830,639,699,42,2,2,2
17831,639,683,32,3,3,2
17832,639,704,29,4,4,1
17833,639,707,28,5,5,1
17834,639,727,19,6,6,0
17835,639,723,13,7,7,0
17836,639,694,10,8,8,0
17837,639,691,5,9,9,0
17838,639,729,3,10,10,0
17839,639,716,3,11,11,0
17840,639,664,2,12,12,0
17841,639,726,1,13,13,0
17842,639,702,1,14,14,0
17843,639,733,1,15,15,0
17844,639,667,1,16,16,0
17845,639,712,0,17,17,0
17846,639,732,0,18,18,0
17847,639,735,0,19,19,0
17848,639,695,0,20,20,0
17849,639,684,0,21,21,0
17850,639,734,0,22,22,0
17851,640,699,52,1,1,3
17852,640,677,44,2,2,3
17853,640,704,33,3,3,1
17854,640,683,32,4,4,2
17855,640,707,30,5,5,1
17856,640,727,22,6,6,0
17857,640,723,13,7,7,0
17858,640,694,10,8,8,0
17859,640,712,6,9,9,0
17860,640,691,5,10,10,0
17861,640,729,3,11,11,0
17862,640,716,3,12,12,0
17863,640,664,2,13,13,0
17864,640,702,2,14,14,0
17865,640,726,1,15,15,0
17866,640,667,1,16,16,0
17867,640,733,1,17,17,0
17868,640,732,0,18,18,0
17869,640,735,0,19,19,0
17870,640,695,0,20,20,0
17871,640,684,0,21,21,0
17872,640,734,0,22,22,0
17873,641,699,56,1,1,3
17874,641,677,54,2,2,4
17875,641,707,36,3,3,1
17876,641,704,36,4,4,1
17877,641,683,32,5,5,2
17878,641,727,22,6,6,0
17879,641,723,13,7,7,0
17880,641,694,12,8,8,0
17881,641,712,6,9,9,0
17882,641,691,6,10,10,0
17883,641,729,3,11,11,0
17884,641,716,3,12,12,0
17885,641,664,2,13,13,0
17886,641,702,2,14,14,0
17887,641,726,1,15,15,0
17888,641,667,1,16,16,0
17889,641,733,1,17,17,0
17890,641,732,0,18,18,0
17891,641,735,0,19,19,0
17892,641,695,0,20,20,0
17893,641,684,0,21,21,0
17894,641,734,0,22,22,0
17895,642,677,60,1,1,4
17896,642,699,59,2,2,3
17897,642,707,46,3,3,2
17898,642,704,40,4,4,1
17899,642,683,32,5,5,2
17900,642,727,24,6,6,0
17901,642,723,13,7,7,0
17902,642,694,12,8,8,0
17903,642,691,7,9,9,0
17904,642,712,6,10,10,0
17905,642,729,3,11,11,0
17906,642,716,3,12,12,0
17907,642,664,2,13,13,0
17908,642,702,2,14,14,0
17909,642,726,1,15,15,0
17910,642,667,1,16,16,0
17911,642,733,1,17,17,0
17912,642,732,0,18,18,0
17913,642,684,0,19,19,0
17914,642,735,0,20,20,0
17915,642,695,0,21,21,0
17916,642,734,0,22,22,0
17917,642,721,0,23,23,0
17918,643,677,60,1,1,4
17919,643,699,60,2,2,3
17920,643,704,50,3,3,2
17921,643,707,48,4,4,2
17922,643,683,32,5,5,2
17923,643,727,30,6,6,0
17924,643,694,15,7,7,0
17925,643,723,13,8,8,0
17926,643,712,10,9,9,0
17927,643,691,7,10,10,0
17928,643,729,3,11,11,0
17929,643,716,3,12,12,0
17930,643,664,2,13,13,0
17931,643,702,2,14,14,0
17932,643,726,1,15,15,0
17933,643,667,1,16,16,0
17934,643,733,1,17,17,0
17935,643,684,0,18,18,0
17936,643,732,0,19,19,0
17937,643,735,0,20,20,0
17938,643,695,0,21,21,0
17939,643,721,0,22,22,0
17940,643,734,0,23,23,0
17941,644,677,62,1,1,4
17942,644,699,60,2,2,3
17943,644,704,50,3,3,2
17944,644,707,48,4,4,2
17945,644,727,33,5,5,0
17946,644,683,32,6,6,2
17947,644,694,19,7,7,0
17948,644,723,13,8,8,0
17949,644,664,12,9,9,1
17950,644,712,10,10,10,0
17951,644,726,7,11,11,0
17952,644,691,7,12,12,0
17953,644,729,3,13,13,0
17954,644,716,3,14,14,0
17955,644,702,2,15,15,0
17956,644,735,1,16,16,0
17957,644,667,1,17,17,0
17958,644,733,1,18,18,0
17959,644,684,0,19,19,0
17960,644,732,0,20,20,0
17961,644,734,0,21,21,0
17962,644,695,0,22,22,0
17963,644,721,0,23,23,0
17964,645,699,70,1,1,4
17965,645,677,66,2,2,4
17966,645,704,51,3,3,2
17967,645,707,48,4,4,2
17968,645,683,38,5,5,2
17969,645,727,33,6,6,0
17970,645,694,21,7,7,0
17971,645,664,15,8,8,1
17972,645,723,13,9,9,0
17973,645,712,10,10,10,0
17974,645,726,7,11,11,0
17975,645,691,7,12,12,0
17976,645,729,3,13,13,0
17977,645,716,3,14,14,0
17978,645,702,2,15,15,0
17979,645,667,1,16,16,0
17980,645,735,1,17,17,0
17981,645,733,1,18,18,0
17982,645,684,0,19,19,0
17983,645,732,0,20,20,0
17984,645,734,0,21,21,0
17985,645,695,0,22,22,0
17986,645,721,0,23,23,0
17987,646,677,76,1,1,5
17988,646,699,74,2,2,4
17989,646,704,54,3,3,2
17990,646,707,48,4,4,2
17991,646,683,44,5,5,2
17992,646,727,35,6,6,0
17993,646,694,21,7,7,0
17994,646,664,15,8,8,1
17995,646,723,13,9,9,0
17996,646,712,10,10,10,0
17997,646,726,7,11,11,0
17998,646,691,7,12,12,0
17999,646,729,3,13,13,0
18000,646,716,3,14,14,0
18001,646,667,2,15,15,0
18002,646,702,2,16,16,0
18003,646,735,1,17,17,0
18004,646,733,1,18,18,0
18005,646,684,0,19,19,0
18006,646,732,0,20,20,0
18007,646,721,0,21,21,0
18008,646,734,0,22,22,0
18009,646,695,0,23,23,0
18010,647,683,10,1,1,1
18011,647,694,6,2,2,0
18012,647,727,4,3,3,0
18013,647,721,3,4,4,0
18014,647,723,2,5,5,0
18015,647,734,1,6,6,0
18016,647,729,0,7,7,0
18017,647,735,0,8,8,0
18018,647,737,0,9,9,0
18019,648,683,20,1,1,2
18020,648,723,8,2,2,0
18021,648,694,6,3,3,0
18022,648,727,6,4,4,0
18023,648,704,4,5,5,0
18024,648,726,3,6,6,0
18025,648,721,3,7,7,0
18026,648,734,1,8,8,0
18027,648,738,1,9,9,0
18028,648,703,0,10,10,0
18029,648,729,0,11,11,0
18030,648,733,0,12,12,0
18031,648,735,0,13,13,0
18032,648,737,0,14,14,0
18033,648,739,0,15,15,0
18034,649,683,30,1,1,3
18035,649,694,9,2,2,0
18036,649,723,8,3,3,0
18037,649,677,6,4,4,0
18038,649,727,6,5,5,0
18039,649,721,5,6,6,0
18040,649,707,4,7,7,0
18041,649,704,4,8,8,0
18042,649,726,3,9,9,0
18043,649,734,1,10,10,0
18044,649,738,1,11,11,0
18045,649,712,1,12,12,0
18046,649,729,0,13,13,0
18047,649,703,0,14,14,0
18048,649,699,0,15,15,0
18049,649,733,0,16,16,0
18050,649,716,0,17,17,0
18051,649,735,0,18,18,0
18052,649,737,0,19,19,0
18053,649,739,0,20,20,0
18054,649,664,0,21,21,0
18055,650,683,34,1,1,3
18056,650,707,14,2,2,1
18057,650,677,12,3,3,0
18058,650,694,9,4,4,0
18059,650,727,9,5,5,0
18060,650,723,8,6,6,0
18061,650,721,5,7,7,0
18062,650,704,4,8,8,0
18063,650,726,4,9,9,0
18064,650,738,3,10,10,0
18065,650,712,1,11,11,0
18066,650,734,1,12,12,0
18067,650,729,0,13,13,0
18068,650,699,0,14,14,0
18069,650,703,0,15,15,0
18070,650,716,0,16,16,0
18071,650,735,0,17,17,0
18072,650,733,0,18,18,0
18073,650,737,0,19,19,0
18074,650,664,0,20,20,0
18075,650,739,0,21,21,0
18076,650,667,0,22,22,0
18077,651,683,36,1,1,3
18078,651,677,22,2,2,1
18079,651,707,20,3,3,1
18080,651,694,13,4,4,0
18081,651,727,12,5,5,0
18082,651,723,8,6,6,0
18083,651,704,5,7,7,0
18084,651,721,5,8,8,0
18085,651,726,4,9,9,0
18086,651,738,3,10,10,0
18087,651,712,1,11,11,0
18088,651,734,1,12,12,0
18089,651,729,0,13,13,0
18090,651,699,0,14,14,0
18091,651,703,0,15,15,0
18092,651,716,0,16,16,0
18093,651,735,0,17,17,0
18094,651,733,0,18,18,0
18095,651,737,0,19,19,0
18096,651,664,0,20,20,0
18097,651,739,0,21,21,0
18098,651,667,0,22,22,0
18099,652,683,46,1,1,4
18100,652,677,28,2,2,1
18101,652,707,24,3,3,1
18102,652,694,16,4,4,0
18103,652,727,12,5,5,0
18104,652,723,10,6,6,0
18105,652,704,5,7,7,0
18106,652,721,5,8,8,0
18107,652,726,4,9,9,0
18108,652,738,3,10,10,0
18109,652,712,1,11,11,0
18110,652,734,1,12,12,0
18111,652,733,1,13,13,0
18112,652,716,0,14,14,0
18113,652,729,0,15,15,0
18114,652,699,0,16,16,0
18115,652,703,0,17,17,0
18116,652,739,0,18,18,0
18117,652,735,0,19,19,0
18118,652,667,0,20,20,0
18119,652,737,0,21,21,0
18120,652,664,0,22,22,0
18121,653,683,46,1,1,4
18122,653,707,34,2,2,2
18123,653,677,29,3,3,1
18124,653,694,22,4,4,0
18125,653,723,14,5,5,0
18126,653,727,12,6,6,0
18127,653,704,5,7,7,0
18128,653,721,5,8,8,0
18129,653,726,4,9,9,0
18130,653,699,3,10,10,0
18131,653,712,3,11,11,0
18132,653,738,3,12,12,0
18133,653,734,1,13,13,0
18134,653,733,1,14,14,0
18135,653,716,0,15,15,0
18136,653,729,0,16,16,0
18137,653,703,0,17,17,0
18138,653,737,0,18,18,0
18139,653,739,0,19,19,0
18140,653,735,0,20,20,0
18141,653,664,0,21,21,0
18142,653,667,0,22,22,0
18143,654,683,56,1,1,5
18144,654,707,34,2,2,2
18145,654,677,32,3,3,1
18146,654,694,28,4,4,0
18147,654,723,18,5,5,0
18148,654,727,12,6,6,0
18149,654,704,5,7,7,0
18150,654,721,5,8,8,0
18151,654,726,5,9,9,0
18152,654,699,3,10,10,0
18153,654,712,3,11,11,0
18154,654,738,3,12,12,0
18155,654,703,2,13,13,0
18156,654,734,1,14,14,0
18157,654,733,1,15,15,0
18158,654,716,0,16,16,0
18159,654,729,0,17,17,0
18160,654,737,0,18,18,0
18161,654,739,0,19,19,0
18162,654,735,0,20,20,0
18163,654,664,0,21,21,0
18164,654,667,0,22,22,0
18165,655,683,56,1,1,5
18166,655,707,44,2,2,3
18167,655,677,38,3,3,1
18168,655,694,32,4,4,0
18169,655,723,18,5,5,0
18170,655,727,14,6,6,0
18171,655,721,8,7,7,0
18172,655,726,6,8,8,0
18173,655,704,5,9,9,0
18174,655,699,3,10,10,0
18175,655,712,3,11,11,0
18176,655,738,3,12,12,0
18177,655,703,2,13,13,0
18178,655,734,1,14,14,0
18179,655,733,1,15,15,0
18180,655,716,0,16,16,0
18181,655,729,0,17,17,0
18182,655,737,0,18,18,0
18183,655,739,0,19,19,0
18184,655,735,0,20,20,0
18185,655,664,0,21,21,0
18186,655,667,0,22,22,0
18187,656,683,56,1,1,5
18188,656,707,50,2,2,3
18189,656,677,48,3,3,2
18190,656,694,36,4,4,0
18191,656,723,18,5,5,0
18192,656,727,14,6,6,0
18193,656,721,11,7,7,0
18194,656,726,6,8,8,0
18195,656,704,5,9,9,0
18196,656,738,5,10,10,0
18197,656,712,4,11,11,0
18198,656,699,3,12,12,0
18199,656,703,2,13,13,0
18200,656,734,1,14,14,0
18201,656,733,1,15,15,0
18202,656,716,0,16,16,0
18203,656,729,0,17,17,0
18204,656,664,0,18,18,0
18205,656,735,0,19,19,0
18206,656,737,0,20,20,0
18207,656,739,0,21,21,0
18208,656,667,0,22,22,0
18209,656,740,0,23,23,0
18210,657,683,56,1,1,5
18211,657,707,54,2,2,3
18212,657,677,54,3,3,2
18213,657,694,46,4,4,1
18214,657,723,18,5,5,0
18215,657,727,14,6,6,0
18216,657,721,11,7,7,0
18217,657,738,8,8,8,0
18218,657,726,6,9,9,0
18219,657,712,6,10,10,0
18220,657,704,5,11,11,0
18221,657,699,3,12,12,0
18222,657,703,2,13,13,0
18223,657,733,2,14,14,0
18224,657,734,1,15,15,0
18225,657,716,0,16,16,0
18226,657,729,0,17,17,0
18227,657,664,0,18,18,0
18228,657,735,0,19,19,0
18229,657,737,0,20,20,0
18230,657,739,0,21,21,0
18231,657,667,0,22,22,0
18232,657,740,0,23,23,0
18233,658,677,64,1,1,3
18234,658,683,62,2,2,5
18235,658,707,58,3,3,3
18236,658,694,49,4,4,1
18237,658,723,18,5,5,0
18238,658,727,16,6,6,0
18239,658,721,11,7,7,0
18240,658,738,8,8,8,0
18241,658,704,6,9,9,0
18242,658,726,6,10,10,0
18243,658,712,6,11,11,0
18244,658,699,3,12,12,0
18245,658,703,2,13,13,0
18246,658,733,2,14,14,0
18247,658,734,1,15,15,0
18248,658,716,0,16,16,0
18249,658,729,0,17,17,0
18250,658,664,0,18,18,0
18251,658,735,0,19,19,0
18252,658,737,0,20,20,0
18253,658,739,0,21,21,0
18254,658,667,0,22,22,0
18255,658,740,0,23,23,0
18256,659,677,74,1,1,4
18257,659,683,68,2,2,5
18258,659,707,61,3,3,3
18259,659,694,49,4,4,1
18260,659,727,20,5,5,0
18261,659,723,18,6,6,0
18262,659,721,11,7,7,0
18263,659,738,10,8,8,0
18264,659,704,7,9,9,0
18265,659,726,6,10,10,0
18266,659,712,6,11,11,0
18267,659,699,3,12,12,0
18268,659,703,2,13,13,0
18269,659,733,2,14,14,0
18270,659,734,1,15,15,0
18271,659,716,0,16,16,0
18272,659,664,0,17,17,0
18273,659,729,0,18,18,0
18274,659,735,0,19,19,0
18275,659,737,0,20,20,0
18276,659,739,0,21,21,0
18277,659,667,0,22,22,0
18278,659,740,0,23,23,0
18279,660,677,80,1,1,4
18280,660,683,78,2,2,6
18281,660,707,61,3,3,3
18282,660,694,49,4,4,1
18283,660,727,24,5,5,0
18284,660,723,18,6,6,0
18285,660,721,11,7,7,0
18286,660,738,10,8,8,0
18287,660,704,7,9,9,0
18288,660,726,6,10,10,0
18289,660,712,6,11,11,0
18290,660,703,5,12,12,0
18291,660,699,3,13,13,0
18292,660,729,2,14,14,0
18293,660,734,2,15,15,0
18294,660,733,2,16,16,0
18295,660,716,0,17,17,0
18296,660,664,0,18,18,0
18297,660,735,0,19,19,0
18298,660,737,0,20,20,0
18299,660,739,0,21,21,0
18300,660,667,0,22,22,0
18301,660,740,0,23,23,0
18302,661,683,88,1,1,7
18303,661,677,80,2,2,4
18304,661,707,63,3,3,3
18305,661,694,55,4,4,1
18306,661,727,24,5,5,0
18307,661,723,18,6,6,0
18308,661,721,14,7,7,0
18309,661,704,11,8,8,0
18310,661,738,10,9,9,0
18311,661,726,6,10,10,0
18312,661,712,6,11,11,0
18313,661,703,5,12,12,0
18314,661,699,3,13,13,0
18315,661,734,3,14,14,0
18316,661,729,2,15,15,0
18317,661,733,2,16,16,0
18318,661,716,0,17,17,0
18319,661,664,0,18,18,0
18320,661,735,0,19,19,0
18321,661,737,0,20,20,0
18322,661,739,0,21,21,0
18323,661,667,0,22,22,0
18324,661,740,0,23,23,0
18325,662,683,98,1,1,8
18326,662,677,86,2,2,4
18327,662,707,67,3,3,3
18328,662,694,58,4,4,1
18329,662,727,24,5,5,0
18330,662,723,18,6,6,0
18331,662,721,15,7,7,0
18332,662,738,12,8,8,0
18333,662,704,11,9,9,0
18334,662,726,6,10,10,0
18335,662,712,6,11,11,0
18336,662,703,5,12,12,0
18337,662,699,3,13,13,0
18338,662,734,3,14,14,0
18339,662,729,2,15,15,0
18340,662,733,2,16,16,0
18341,662,664,0,17,17,0
18342,662,716,0,18,18,0
18343,662,735,0,19,19,0
18344,662,737,0,20,20,0
18345,662,739,0,21,21,0
18346,662,667,0,22,22,0
18347,662,740,0,23,23,0
18348,663,683,108,1,1,9
18349,663,677,89,2,2,4
18350,663,707,73,3,3,3
18351,663,694,62,4,4,1
18352,663,727,24,5,5,0
18353,663,723,18,6,6,0
18354,663,721,17,7,7,0
18355,663,738,12,8,8,0
18356,663,704,11,9,9,0
18357,663,726,6,10,10,0
18358,663,712,6,11,11,0
18359,663,703,5,12,12,0
18360,663,699,4,13,13,0
18361,663,734,3,14,14,0
18362,663,729,2,15,15,0
18363,663,733,2,16,16,0
18364,663,664,0,17,17,0
18365,663,716,0,18,18,0
18366,663,735,0,19,19,0
18367,663,737,0,20,20,0
18368,663,739,0,21,21,0
18369,663,667,0,22,22,0
18370,663,740,0,23,23,0
18371,664,683,10,1,1,1
18372,664,707,6,2,2,0
18373,664,694,4,3,3,0
18374,664,737,3,4,4,0
18375,664,704,2,5,5,0
18376,664,741,1,6,6,0
18377,664,702,0,7,7,0
18378,664,740,0,8,8,0
18379,664,667,0,9,9,0
18380,664,703,0,10,10,0
18381,664,699,0,11,11,0
18382,664,742,0,12,12,0
18383,664,723,0,13,13,0
18384,665,683,20,1,1,2
18385,665,694,10,2,2,0
18386,665,707,10,3,3,0
18387,665,704,5,4,4,0
18388,665,737,3,5,5,0
18389,665,727,2,6,6,0
18390,665,677,1,7,7,0
18391,665,741,1,8,8,0
18392,665,703,0,9,9,0
18393,665,702,0,10,10,0
18394,665,740,0,11,11,0
18395,665,726,0,12,12,0
18396,665,667,0,13,13,0
18397,665,738,0,14,14,0
18398,665,699,0,15,15,0
18399,665,742,0,16,16,0
18400,665,739,0,17,17,0
18401,665,723,0,18,18,0
18402,665,724,0,19,19,0
18403,666,683,26,1,1,2
18404,666,707,20,2,2,1
18405,666,694,10,3,3,0
18406,666,737,7,4,4,0
18407,666,704,5,5,5,0
18408,666,702,3,6,6,0
18409,666,726,2,7,7,0
18410,666,727,2,8,8,0
18411,666,723,1,9,9,0
18412,666,677,1,10,10,0
18413,666,741,1,11,11,0
18414,666,703,0,12,12,0
18415,666,721,0,13,13,0
18416,666,667,0,14,14,0
18417,666,740,0,15,15,0
18418,666,724,0,16,16,0
18419,666,738,0,17,17,0
18420,666,699,0,18,18,0
18421,666,742,0,19,19,0
18422,666,739,0,20,20,0
18423,667,683,26,1,1,2
18424,667,707,26,2,2,1
18425,667,694,14,3,3,0
18426,667,727,12,4,4,1
18427,667,737,7,5,5,0
18428,667,704,6,6,6,0
18429,667,677,4,7,7,0
18430,667,726,4,8,8,0
18431,667,702,3,9,9,0
18432,667,723,1,10,10,0
18433,667,741,1,11,11,0
18434,667,703,0,12,12,0
18435,667,721,0,13,13,0
18436,667,667,0,14,14,0
18437,667,740,0,15,15,0
18438,667,724,0,16,16,0
18439,667,738,0,17,17,0
18440,667,744,0,18,18,0
18441,667,699,0,19,19,0
18442,667,742,0,20,20,0
18443,667,739,0,21,21,0
18444,668,683,36,1,1,3
18445,668,707,28,2,2,1
18446,668,694,14,3,3,0
18447,668,727,12,4,4,1
18448,668,737,8,5,5,0
18449,668,726,7,6,6,0
18450,668,743,6,7,7,0
18451,668,704,6,8,8,0
18452,668,721,4,9,9,0
18453,668,677,4,10,10,0
18454,668,702,3,11,11,0
18455,668,741,1,12,12,0
18456,668,723,1,13,13,0
18457,668,703,0,14,14,0
18458,668,667,0,15,15,0
18459,668,740,0,16,16,0
18460,668,724,0,17,17,0
18461,668,738,0,18,18,0
18462,668,744,0,19,19,0
18463,668,699,0,20,20,0
18464,668,742,0,21,21,0
18465,668,739,0,22,22,0
18466,669,683,42,1,1,3
18467,669,707,38,2,2,2
18468,669,694,18,3,3,0
18469,669,727,12,4,4,1
18470,669,737,8,5,5,0
18471,669,726,7,6,6,0
18472,669,743,6,7,7,0
18473,669,704,6,8,8,0
18474,669,702,5,9,9,0
18475,669,721,4,10,10,0
18476,669,741,4,11,11,0
18477,669,677,4,12,12,0
18478,669,703,1,13,13,0
18479,669,723,1,14,14,0
18480,669,699,0,15,15,0
18481,669,667,0,16,16,0
18482,669,740,0,17,17,0
18483,669,724,0,18,18,0
18484,669,738,0,19,19,0
18485,669,744,0,20,20,0
18486,669,742,0,21,21,0
18487,669,739,0,22,22,0
18488,670,683,52,1,1,4
18489,670,707,40,2,2,2
18490,670,694,24,3,3,0
18491,670,727,12,4,4,1
18492,670,737,8,5,5,0
18493,670,721,7,6,6,0
18494,670,726,7,7,7,0
18495,670,743,6,8,8,0
18496,670,704,6,9,9,0
18497,670,702,5,10,10,0
18498,670,699,4,11,11,0
18499,670,741,4,12,12,0
18500,670,677,4,13,13,0
18501,670,703,1,14,14,0
18502,670,667,1,15,15,0
18503,670,723,1,16,16,0
18504,670,738,0,17,17,0
18505,670,740,0,18,18,0
18506,670,744,0,19,19,0
18507,670,724,0,20,20,0
18508,670,742,0,21,21,0
18509,670,739,0,22,22,0
18510,671,683,58,1,1,4
18511,671,707,40,2,2,2
18512,671,694,24,3,3,0
18513,671,727,22,4,4,2
18514,671,737,8,5,5,0
18515,671,677,8,6,6,0
18516,671,721,7,7,7,0
18517,671,741,7,8,8,0
18518,671,726,7,9,9,0
18519,671,743,6,10,10,0
18520,671,704,6,11,11,0
18521,671,702,5,12,12,0
18522,671,699,4,13,13,0
18523,671,667,3,14,14,0
18524,671,703,1,15,15,0
18525,671,723,1,16,16,0
18526,671,733,1,17,17,0
18527,671,738,0,18,18,0
18528,671,734,0,19,19,0
18529,671,740,0,20,20,0
18530,671,724,0,21,21,0
18531,671,744,0,22,22,0
18532,671,742,0,23,23,0
18533,671,739,0,24,24,0
18534,672,683,68,1,1,5
18535,672,707,44,2,2,2
18536,672,694,26,3,3,0
18537,672,727,25,4,4,2
18538,672,743,12,5,5,0
18539,672,677,9,6,6,0
18540,672,737,8,7,7,0
18541,672,721,7,8,8,0
18542,672,741,7,9,9,0
18543,672,726,7,10,10,0
18544,672,704,6,11,11,0
18545,672,702,5,12,12,0
18546,672,699,4,13,13,0
18547,672,667,3,14,14,0
18548,672,703,1,15,15,0
18549,672,733,1,16,16,0
18550,672,723,1,17,17,0
18551,672,738,0,18,18,0
18552,672,734,0,19,19,0
18553,672,740,0,20,20,0
18554,672,724,0,21,21,0
18555,672,744,0,22,22,0
18556,672,742,0,23,23,0
18557,672,739,0,24,24,0
18558,673,683,78,1,1,6
18559,673,707,47,2,2,2
18560,673,727,31,3,3,2
18561,673,694,30,4,4,0
18562,673,743,12,5,5,0
18563,673,737,9,6,6,0
18564,673,677,9,7,7,0
18565,673,726,9,8,8,0
18566,673,721,7,9,9,0
18567,673,741,7,10,10,0
18568,673,704,6,11,11,0
18569,673,702,5,12,12,0
18570,673,699,4,13,13,0
18571,673,667,3,14,14,0
18572,673,703,1,15,15,0
18573,673,733,1,16,16,0
18574,673,723,1,17,17,0
18575,673,738,0,18,18,0
18576,673,734,0,19,19,0
18577,673,740,0,20,20,0
18578,673,724,0,21,21,0
18579,673,744,0,22,22,0
18580,673,742,0,23,23,0
18581,673,739,0,24,24,0
18582,674,683,84,1,1,6
18583,674,707,47,2,2,2
18584,674,694,34,3,3,0
18585,674,727,31,4,4,2
18586,674,677,19,5,5,1
18587,674,743,15,6,6,0
18588,674,737,10,7,7,0
18589,674,741,9,8,8,0
18590,674,726,9,9,9,0
18591,674,721,7,10,10,0
18592,674,704,6,11,11,0
18593,674,702,5,12,12,0
18594,674,699,4,13,13,0
18595,674,667,3,14,14,0
18596,674,703,1,15,15,0
18597,674,733,1,16,16,0
18598,674,723,1,17,17,0
18599,674,738,0,18,18,0
18600,674,734,0,19,19,0
18601,674,740,0,20,20,0
18602,674,724,0,21,21,0
18603,674,744,0,22,22,0
18604,674,742,0,23,23,0
18605,674,739,0,24,24,0
18606,675,683,84,1,1,6
18607,675,707,47,2,2,2
18608,675,727,41,3,3,3
18609,675,694,40,4,4,0
18610,675,677,19,5,5,1
18611,675,743,15,6,6,0
18612,675,721,11,7,7,0
18613,675,737,10,8,8,0
18614,675,741,9,9,9,0
18615,675,726,9,10,10,0
18616,675,704,6,11,11,0
18617,675,702,5,12,12,0
18618,675,699,4,13,13,0
18619,675,723,4,14,14,0
18620,675,667,4,15,15,0
18621,675,738,2,16,16,0
18622,675,703,1,17,17,0
18623,675,733,1,18,18,0
18624,675,734,0,19,19,0
18625,675,740,0,20,20,0
18626,675,744,0,21,21,0
18627,675,724,0,22,22,0
18628,675,742,0,23,23,0
18629,675,739,0,24,24,0
