constructorStandingsId,raceId,constructorId,points,position,positionText,wins
990,148,104,1,10,10,0
991,148,105,0,11,11,0
992,148,95,0,12,12,0
993,148,102,0,13,13,0
994,148,107,0,14,14,0
995,148,106,0,15,15,0
996,149,101,40,1,1,4
997,149,6,31,2,2,2
998,149,57,24,3,3,0
999,149,33,22,4,4,1
1000,149,79,13,5,5,1
1001,149,71,8,6,6,0
1002,149,103,2,7,7,0
1003,149,102,2,8,8,0
1004,149,92,1,9,9,0
1005,149,93,1,10,10,0
1006,149,104,1,11,11,0
1007,149,105,0,12,12,0
1008,149,95,0,13,13,0
1009,149,107,0,14,14,0
1010,149,106,0,15,15,0
1011,150,101,42,1,1,4
1012,150,6,31,2,2,2
1013,150,57,30,3,3,1
1014,150,33,22,4,4,1
1015,150,79,13,5,5,1
1016,150,71,8,6,6,0
1017,150,103,4,7,7,0
1018,150,95,3,8,8,0
1019,150,102,2,9,9,0
1020,150,92,1,10,10,0
1021,150,93,1,11,11,0
1022,150,104,1,12,12,0
1023,150,105,0,13,13,0
1024,150,107,0,14,14,0
1025,150,106,0,15,15,0
1026,151,57,9,1,1,1
1027,151,56,6,2,2,0
1028,151,95,4,3,3,0
1029,151,101,3,4,4,0
1030,151,92,2,5,5,0
1031,151,99,0,6,6,0
1032,151,79,0,7,7,0
1033,151,103,0,8,8,0
1034,151,33,0,9,9,0
1035,152,101,12,1,1,1
1036,152,57,11,2,2,1
1037,152,79,6,3,3,0
1038,152,56,6,4,4,0
1039,152,6,4,5,5,0
1040,152,95,4,6,6,0
1041,152,108,3,7,7,0
1042,152,92,2,8,8,0
1043,152,33,1,9,9,0
1044,152,99,0,10,10,0
1045,152,71,0,11,11,0
1046,152,103,0,12,12,0
1047,152,107,0,13,13,0
1048,152,109,0,14,14,0
1049,153,101,18,1,1,1
1050,153,57,11,2,2,1
1051,153,91,9,3,3,1
1052,153,6,7,4,4,0
1053,153,79,6,5,5,0
1054,153,56,6,6,6,0
1055,153,95,4,7,7,0
1056,153,108,3,8,8,0
1057,153,92,2,9,9,0
1058,153,33,1,10,10,0
1059,153,99,0,11,11,0
1060,153,71,0,12,12,0
1061,153,103,0,13,13,0
1062,153,107,0,14,14,0
1063,153,109,0,15,15,0
1064,154,101,18,1,1,1
1065,154,57,14,2,2,1
1066,154,6,11,3,3,0
1067,154,91,10,4,4,1
1068,154,107,9,5,5,1
1069,154,33,7,6,6,0
1070,154,79,6,7,7,0
1071,154,56,6,8,8,0
1072,154,95,4,9,9,0
1073,154,108,3,10,10,0
1074,154,92,2,11,11,0
1075,154,99,0,12,12,0
1076,154,71,0,13,13,0
1077,154,103,0,14,14,0
1078,154,109,0,15,15,0
1079,155,101,27,1,1,2
1080,155,57,17,2,2,1
1081,155,33,11,3,3,0
1082,155,6,11,4,4,0
1083,155,91,10,5,5,1
1084,155,107,9,6,6,1
1085,155,79,6,7,7,0
1086,155,56,6,8,8,0
1087,155,95,4,9,9,0
1088,155,108,3,10,10,0
1089,155,92,2,11,11,0
1090,155,99,0,12,12,0
1091,155,71,0,13,13,0
1092,155,103,0,14,14,0
1093,155,109,0,15,15,0
1094,156,101,33,1,1,2
1095,156,91,19,2,2,2
1096,156,57,19,3,3,1
1097,156,6,15,4,4,0
1098,156,33,11,5,5,0
1099,156,107,9,6,6,1
1100,156,79,6,7,7,0
1101,156,56,6,8,8,0
1102,156,95,5,9,9,0
1103,156,108,3,10,10,0
1104,156,92,2,11,11,0
1105,156,99,0,12,12,0
1106,156,71,0,13,13,0
1107,156,103,0,14,14,0
1108,156,109,0,15,15,0
1109,156,110,0,16,16,0
1110,157,101,42,1,1,3
1111,157,57,21,2,2,1
1112,157,91,19,3,3,2
1113,157,6,19,4,4,0
1114,157,33,11,5,5,0
1115,157,107,9,6,6,1
1116,157,95,8,7,7,0
1117,157,79,6,8,8,0
1118,157,56,6,9,9,0
1119,157,108,3,10,10,0
1120,157,92,2,11,11,0
1121,157,94,0,12,12,0
1122,157,78,0,13,13,0
1123,157,99,0,14,14,0
1124,157,71,0,15,15,0
1125,157,103,0,16,16,0
1126,157,109,0,17,17,0
1127,157,111,0,18,18,0
1128,157,110,0,19,19,0
1129,158,101,51,1,1,4
1130,158,91,22,2,2,2
1131,158,57,21,3,3,1
1132,158,6,20,4,4,0
1133,158,107,13,5,5,1
1134,158,33,13,6,6,0
1135,158,95,8,7,7,0
1136,158,79,6,8,8,0
1137,158,56,6,9,9,0
1138,158,108,3,10,10,0
1139,158,92,2,11,11,0
1140,158,94,0,12,12,0
1141,158,78,0,13,13,0
1142,158,99,0,14,14,0
1143,158,71,0,15,15,0
1144,158,103,0,16,16,0
1145,158,109,0,17,17,0
1146,158,111,0,18,18,0
1147,158,110,0,19,19,0
1148,159,101,57,1,1,4
1149,159,91,26,2,2,2
1150,159,57,24,3,3,1
1151,159,6,20,4,4,0
1152,159,95,17,5,5,1
1153,159,33,15,6,6,0
1154,159,107,13,7,7,1
1155,159,79,6,8,8,0
1156,159,56,6,9,9,0
1157,159,108,3,10,10,0
1158,159,92,2,11,11,0
1159,159,94,0,12,12,0
1160,159,78,0,13,13,0
1161,159,99,0,14,14,0
1162,159,71,0,15,15,0
1163,159,103,0,16,16,0
1164,159,109,0,17,17,0
1165,159,111,0,18,18,0
1166,159,110,0,19,19,0
1167,160,101,61,1,1,4
1168,160,91,35,2,2,3
1169,160,57,27,3,3,1
1170,160,6,20,4,4,0
1171,160,95,17,5,5,1
1172,160,33,15,6,6,0
1173,160,107,13,7,7,1
1174,160,79,6,8,8,0
1175,160,56,6,9,9,0
1176,160,108,3,10,10,0
1177,160,92,2,11,11,0
1178,160,94,0,12,12,0
1179,160,102,0,13,13,0
1180,160,78,0,14,14,0
1181,160,99,0,15,15,0
1182,160,71,0,16,16,0
1183,160,103,0,17,17,0
1184,160,109,0,18,18,0
1185,160,111,0,19,19,0
1186,160,110,0,20,20,0
1187,161,101,63,1,1,4
1188,161,91,44,2,2,4
1189,161,57,28,3,3,1
1190,161,95,20,4,4,1
1191,161,6,20,5,5,0
1192,161,33,17,6,6,0
1193,161,107,13,7,7,1
1194,161,79,6,8,8,0
1195,161,56,6,9,9,0
1196,161,108,3,10,10,0
1197,161,92,2,11,11,0
1198,161,102,0,12,12,0
1199,161,94,0,13,13,0
1200,161,78,0,14,14,0
1201,161,99,0,15,15,0
1202,161,71,0,16,16,0
1203,161,103,0,17,17,0
1204,161,109,0,18,18,0
1205,161,111,0,19,19,0
1206,161,110,0,20,20,0
1207,162,91,9,1,1,1
1208,162,101,4,2,2,0
1209,162,6,3,3,3,0
1210,162,108,2,4,4,0
1211,162,112,1,5,5,0
1212,162,57,0,6,6,0
1213,162,95,0,7,7,0
1214,162,92,0,8,8,0
1215,162,107,0,9,9,0
1216,162,83,0,10,10,0
1217,162,56,0,11,11,0
1218,162,33,0,12,12,0
1219,162,113,0,13,13,0
1220,163,91,18,1,1,2
1221,163,102,6,2,2,0
1222,163,113,4,3,3,0
1223,163,101,4,4,4,0
1224,163,6,3,5,5,0
1225,163,112,3,6,6,0
1226,163,108,2,7,7,0
1227,163,57,0,8,8,0
1228,163,95,0,9,9,0
1229,163,33,0,10,10,0
1230,163,92,0,11,11,0
1231,163,107,0,12,12,0
1232,163,83,0,13,13,0
1233,163,56,0,14,14,0
1234,164,91,27,1,1,3
1235,164,102,8,2,2,0
1236,164,113,8,3,3,0
1237,164,33,6,4,4,0
1238,164,101,4,5,5,0
1239,164,6,3,6,6,0
1240,164,112,3,7,7,0
1241,164,108,2,8,8,0
1242,164,57,0,9,9,0
1243,164,95,0,10,10,0
1244,164,109,0,11,11,0
1245,164,92,0,12,12,0
1246,164,107,0,13,13,0
1247,164,83,0,14,14,0
1248,164,56,0,15,15,0
1249,165,91,29,1,1,3
1250,165,102,17,2,2,1
1251,165,33,12,3,3,0
1252,165,113,9,4,4,0
1253,165,6,7,5,5,0
1254,165,112,6,6,6,0
1255,165,101,4,7,7,0
1256,165,108,2,8,8,0
1257,165,57,0,9,9,0
1258,165,95,0,10,10,0
1259,165,109,0,11,11,0
1260,165,92,0,12,12,0
1261,165,107,0,13,13,0
1262,165,83,0,14,14,0
1263,165,56,0,15,15,0
1264,166,91,29,1,1,3
1265,166,102,17,2,2,1
1266,166,33,16,3,3,0
1267,166,112,15,4,4,1
1268,166,6,10,5,5,0
1269,166,113,9,6,6,0
1270,166,109,6,7,7,0
1271,166,101,6,8,8,0
1272,166,108,2,9,9,0
1273,166,57,0,10,10,0
1274,166,95,0,11,11,0
1275,166,92,0,12,12,0
1276,166,107,0,13,13,0
1277,166,83,0,14,14,0
1278,166,56,0,15,15,0
1279,167,91,29,1,1,3
1280,167,102,19,2,2,1
1281,167,6,19,3,3,1
1282,167,112,19,4,4,1
1283,167,33,17,5,5,0
1284,167,113,12,6,6,0
1285,167,109,6,7,7,0
1286,167,95,6,8,8,0
1287,167,101,6,9,9,0
1288,167,108,2,10,10,0
1289,167,57,0,11,11,0
1290,167,92,0,12,12,0
1291,167,107,0,13,13,0
1292,167,83,0,14,14,0
1293,167,56,0,15,15,0
1294,168,91,38,1,1,4
1295,168,6,25,2,2,1
1296,168,102,22,3,3,1
1297,168,112,20,4,4,1
1298,168,33,17,5,5,0
1299,168,113,12,6,6,0
1300,168,95,8,7,7,0
1301,168,109,6,8,8,0
1302,168,101,6,9,9,0
1303,168,108,2,10,10,0
1304,168,57,0,11,11,0
1305,168,92,0,12,12,0
1306,168,107,0,13,13,0
1307,168,83,0,14,14,0
1308,168,56,0,15,15,0
1309,169,91,44,1,1,4
1310,169,112,29,2,2,2
1311,169,6,28,3,3,1
1312,169,102,22,4,4,1
1313,169,33,18,5,5,0
1314,169,113,12,6,6,0
1315,169,101,10,7,7,0
1316,169,95,8,8,8,0
1317,169,109,6,9,9,0
1318,169,108,2,10,10,0
1319,169,57,0,11,11,0
1320,169,107,0,12,12,0
1321,169,78,0,13,13,0
1322,169,114,0,14,14,0
1323,169,92,0,15,15,0
1324,169,83,0,16,16,0
1325,169,56,0,17,17,0
1326,170,91,44,1,1,4
1327,170,112,35,2,2,2
1328,170,6,32,3,3,1
1329,170,102,31,4,4,2
1330,170,33,21,5,5,0
1331,170,113,12,6,6,0
1332,170,101,10,7,7,0
1333,170,109,8,8,8,0
1334,170,95,8,9,9,0
1335,170,108,3,10,10,0
1336,170,57,0,11,11,0
1337,170,107,0,12,12,0
1338,170,78,0,13,13,0
1339,170,114,0,14,14,0
1340,170,92,0,15,15,0
1341,170,83,0,16,16,0
1342,170,56,0,17,17,0
1343,171,91,47,1,1,4
1344,171,102,40,2,2,3
1345,171,112,36,3,3,2
1346,171,6,32,4,4,1
1347,171,33,25,5,5,0
1348,171,113,14,6,6,0
1349,171,101,10,7,7,0
1350,171,109,8,8,8,0
1351,171,95,8,9,9,0
1352,171,108,3,10,10,0
1353,171,57,0,11,11,0
1354,171,107,0,12,12,0
1355,171,78,0,13,13,0
1356,171,114,0,14,14,0
1357,171,92,0,15,15,0
1358,171,83,0,16,16,0
1359,171,56,0,17,17,0
1360,172,91,53,1,1,4
1361,172,112,45,2,2,3
1362,172,102,43,3,3,3
1363,172,6,32,4,4,1
1364,172,33,25,5,5,0
1365,172,113,14,6,6,0
1366,172,95,12,7,7,0
1367,172,101,10,8,8,0
1368,172,109,8,9,9,0
1369,172,108,3,10,10,0
1370,172,57,0,11,11,0
1371,172,107,0,12,12,0
1372,172,78,0,13,13,0
1373,172,114,0,14,14,0
1374,172,92,0,15,15,0
1375,172,83,0,16,16,0
1376,172,56,0,17,17,0
1377,173,91,62,1,1,5
1378,173,102,49,2,2,3
1379,173,112,45,3,3,3
1380,173,6,32,4,4,1
1381,173,33,28,5,5,0
1382,173,95,14,6,6,0
1383,173,113,14,7,7,0
1384,173,101,10,8,8,0
1385,173,109,8,9,9,0
1386,173,108,3,10,10,0
1387,173,57,0,11,11,0
1388,173,107,0,12,12,0
1389,173,78,0,13,13,0
1390,173,114,0,14,14,0
1391,173,92,0,15,15,0
1392,173,83,0,16,16,0
1393,173,56,0,17,17,0
1394,174,112,9,1,1,1
1395,174,91,6,2,2,0
1396,174,102,4,3,3,0
1397,174,33,0,4,4,0
1398,174,101,0,5,5,0
1399,174,6,0,6,6,0
1400,174,94,0,7,7,0
1401,175,112,18,1,1,2
1402,175,102,10,2,2,0
1403,175,91,6,3,3,0
1404,175,33,2,4,4,0
1405,175,94,1,5,5,0
1406,175,101,0,6,6,0
1407,175,6,0,7,7,0
1408,176,112,18,1,1,2
1409,176,91,15,2,2,1
1410,176,102,12,3,3,0
1411,176,94,7,4,4,0
1412,176,33,2,5,5,0
1413,176,57,0,6,6,0
1414,176,101,0,7,7,0
1415,176,6,0,8,8,0
1416,177,112,27,1,1,3
1417,177,91,21,2,2,1
1418,177,102,15,3,3,0
1419,177,94,9,4,4,0
1420,177,6,4,5,5,0
1421,177,33,2,6,6,0
1422,177,57,0,7,7,0
1423,177,101,0,8,8,0
1424,178,112,36,1,1,4
1425,178,91,22,2,2,1
1426,178,102,18,3,3,0
1427,178,94,13,4,4,0
1428,178,6,4,5,5,0
1429,178,33,2,6,6,0
1430,178,57,0,7,7,0
1431,178,101,0,8,8,0
1432,179,112,45,1,1,5
1433,179,91,25,2,2,1
1434,179,102,20,3,3,0
1435,179,94,19,4,4,0
1436,179,6,4,5,5,0
1437,179,33,2,6,6,0
1438,179,57,0,7,7,0
1439,179,101,0,8,8,0
1440,180,112,51,1,1,5
1441,180,91,28,2,2,1
1442,180,94,28,3,3,1
1443,180,102,24,4,4,0
1444,180,6,4,5,5,0
1445,180,33,2,6,6,0
1446,180,57,0,7,7,0
1447,180,101,0,8,8,0
1448,180,115,0,9,9,0
1449,181,112,60,1,1,6
1450,181,91,34,2,2,1
1451,181,94,30,3,3,1
1452,181,102,27,4,4,0
1453,181,6,5,5,5,0
1454,181,33,2,6,6,0
1455,181,57,0,7,7,0
1456,181,101,0,8,8,0
1457,181,115,0,9,9,0
1458,182,112,63,1,1,6
1459,182,94,39,2,2,2
1460,182,91,38,3,3,1
1461,182,102,29,4,4,0
1462,182,6,5,5,5,0
1463,182,33,2,6,6,0
1464,182,57,0,7,7,0
1465,182,101,0,8,8,0
1466,182,115,0,9,9,0
1467,182,92,0,10,10,0
1468,183,112,63,1,1,6
1469,183,91,47,2,2,2
1470,183,94,45,3,3,2
1471,183,102,29,4,4,0
1472,183,6,7,5,5,0
1473,183,33,6,6,6,0
1474,183,57,0,7,7,0
1475,183,101,0,8,8,0
1476,183,115,0,9,9,0
1477,183,92,0,10,10,0
1478,184,112,66,1,1,6
1479,184,94,49,2,2,2
1480,184,91,47,3,3,2
1481,184,102,38,4,4,1
1482,184,33,7,5,5,0
1483,184,6,7,6,6,0
1484,184,57,0,7,7,0
1485,184,101,0,8,8,0
1486,184,115,0,9,9,0
1487,184,92,0,10,10,0
1488,185,81,9,1,1,1
1489,185,102,6,2,2,0
1490,185,116,4,3,3,0
1491,185,109,3,4,4,0
1492,185,55,2,5,5,0
1493,185,33,0,6,6,0
1494,185,6,0,7,7,0
1495,185,82,0,8,8,0
1496,186,116,13,1,1,1
1497,186,102,12,2,2,0
1498,186,81,9,3,3,1
1499,186,55,5,4,4,0
1500,186,109,3,5,5,0
1501,186,33,0,6,6,0
1502,186,6,0,7,7,0
1503,186,82,0,8,8,0
1504,186,117,0,9,9,0
1505,187,81,15,1,1,1
1506,187,102,15,2,2,0
1507,187,55,14,3,3,1
1508,187,116,13,4,4,1
1509,187,109,7,5,5,0
1510,187,33,1,6,6,0
1511,187,82,0,7,7,0
1512,187,6,0,8,8,0
1513,187,117,0,9,9,0
1514,188,116,19,1,1,1
1515,188,81,17,2,2,1
1516,188,102,15,3,3,0
1517,188,55,14,4,4,1
1518,188,109,11,5,5,0
1519,188,33,10,6,6,1
1520,188,6,3,7,7,0
1521,188,82,0,8,8,0
1522,188,117,0,9,9,0
1523,189,116,25,1,1,1
1524,189,55,23,2,2,2
1525,189,81,17,3,3,1
1526,189,102,16,4,4,0
1527,189,109,13,5,5,0
1528,189,33,10,6,6,1
1529,189,6,7,7,7,0
1530,189,82,0,8,8,0
1531,189,117,0,9,9,0
1532,189,118,0,10,10,0
1533,190,55,32,1,1,3
1534,190,116,31,2,2,1
1535,190,81,21,3,3,1
1536,190,102,19,4,4,0
1537,190,109,15,5,5,0
1538,190,33,10,6,6,1
1539,190,6,7,7,7,0
1540,190,82,0,8,8,0
1541,190,117,0,9,9,0
1542,190,118,0,10,10,0
1543,191,55,41,1,1,4
1544,191,116,33,2,2,1
1545,191,81,27,3,3,1
1546,191,102,23,4,4,0
1547,191,109,15,5,5,0
1548,191,33,10,6,6,1
1549,191,6,10,7,7,0
1550,191,82,0,8,8,0
1551,191,117,0,9,9,0
1552,191,119,0,10,10,0
1553,191,118,0,11,11,0
1554,192,55,50,1,1,5
1555,192,116,33,2,2,1
1556,192,81,29,3,3,1
1557,192,102,27,4,4,0
1558,192,6,16,5,5,0
1559,192,109,16,6,6,0
1560,192,33,10,7,7,1
1561,192,119,0,8,8,0
1562,192,82,0,9,9,0
1563,192,117,0,10,10,0
1564,192,118,0,11,11,0
1565,193,55,50,1,1,5
1566,193,116,33,2,2,1
1567,193,81,33,3,3,1
1568,193,102,27,4,4,0
1569,193,6,25,5,5,1
1570,193,109,17,6,6,0
1571,193,33,13,7,7,1
1572,193,119,0,8,8,0
1573,193,117,0,9,9,0
1574,193,82,0,10,10,0
1575,193,118,0,11,11,0
1576,194,55,50,1,1,5
1577,194,116,39,2,2,1
1578,194,81,35,3,3,1
1579,194,6,34,4,4,2
1580,194,102,30,5,5,0
1581,194,109,21,6,6,0
1582,194,33,13,7,7,1
1583,194,117,0,8,8,0
1584,194,119,0,9,9,0
1585,194,82,0,10,10,0
1586,194,118,0,11,11,0
1587,195,55,50,1,1,5
1588,195,6,43,2,2,3
1589,195,116,43,3,3,1
1590,195,81,35,4,4,1
1591,195,102,31,5,5,0
1592,195,109,21,6,6,0
1593,195,33,16,7,7,1
1594,195,119,2,8,8,0
1595,195,117,0,9,9,0
1596,195,82,0,10,10,0
1597,195,120,0,11,11,0
1598,195,118,0,12,12,0
1599,196,55,59,1,1,6
1600,196,6,46,2,2,3
1601,196,116,45,3,3,1
1602,196,81,35,4,4,1
1603,196,102,31,5,5,0
1604,196,33,22,6,6,1
1605,196,109,21,7,7,0
1606,196,119,3,8,8,0
1607,196,117,0,9,9,0
1608,196,82,0,10,10,0
1609,196,120,0,11,11,0
1610,196,118,0,12,12,0
1611,197,55,59,1,1,6
1612,197,6,52,2,2,4
1613,197,116,48,3,3,1
1614,197,81,35,4,4,1
1615,197,102,35,5,5,0
1616,197,33,23,6,6,1
1617,197,109,23,7,7,0
1618,197,119,3,8,8,0
1619,197,117,0,9,9,0
1620,197,82,0,10,10,0
1621,197,120,0,11,11,0
1622,197,118,0,12,12,0
1623,198,6,9,1,1,1
1624,198,120,6,2,2,0
1625,198,91,3,3,3,0
1626,198,109,2,4,4,0
1627,198,114,1,5,5,0
1628,198,119,0,6,6,0
1629,198,81,0,7,7,0
1630,198,121,0,8,8,0
1631,198,122,0,9,9,0
1632,198,33,0,10,10,0
1633,199,6,15,1,1,1
1634,199,120,15,2,2,1
1635,199,109,6,3,3,0
1636,199,33,3,4,4,0
1637,199,91,3,5,5,0
1638,199,114,3,6,6,0
1639,199,119,0,7,7,0
1640,199,81,0,8,8,0
1641,199,121,0,9,9,0
1642,199,122,0,10,10,0
1643,200,120,24,1,1,2
1644,200,6,19,2,2,1
1645,200,121,6,3,3,0
1646,200,109,6,4,4,0
1647,200,114,6,5,5,0
1648,200,91,5,6,6,0
1649,200,33,3,7,7,0
1650,200,119,1,8,8,0
1651,200,81,0,9,9,0
1652,200,122,0,10,10,0
1653,201,6,28,1,1,2
1654,201,120,24,2,2,2
1655,201,33,9,3,3,0
1656,201,121,9,4,4,0
1657,201,109,6,5,5,0
1658,201,114,6,6,6,0
1659,201,91,5,7,7,0
1660,201,119,3,8,8,0
1661,201,81,0,9,9,0
1662,201,122,0,10,10,0
1663,201,123,0,11,11,0
1664,202,120,33,1,1,3
1665,202,6,28,2,2,2
1666,202,33,12,3,3,0
1667,202,121,9,4,4,0
1668,202,91,9,5,5,0
1669,202,109,8,6,6,0
1670,202,114,6,7,7,0
1671,202,119,3,8,8,0
1672,202,81,0,9,9,0
1673,202,122,0,10,10,0
1674,202,123,0,11,11,0
1675,203,120,42,1,1,4
1676,203,6,28,2,2,2
1677,203,121,15,3,3,0
1678,203,91,13,4,4,0
1679,203,33,12,5,5,0
1680,203,109,8,6,6,0
1681,203,114,6,7,7,0
1682,203,119,5,8,8,0
1683,203,81,0,9,9,0
1684,203,122,0,10,10,0
1685,203,123,0,11,11,0
1686,204,120,51,1,1,5
1687,204,6,32,2,2,2
1688,204,121,17,3,3,0
1689,204,91,13,4,4,0
1690,204,33,12,5,5,0
1691,204,109,8,6,6,0
1692,204,114,6,7,7,0
1693,204,119,5,8,8,0
1694,204,81,1,9,9,0
1695,204,122,0,10,10,0
1696,204,123,0,11,11,0
1697,205,120,51,1,1,5
1698,205,6,32,2,2,2
1699,205,33,21,3,3,1
1700,205,91,19,4,4,0
1701,205,121,18,5,5,0
1702,205,109,8,6,6,0
1703,205,114,6,7,7,0
1704,205,81,5,8,8,0
1705,205,119,5,9,9,0
1706,205,122,0,10,10,0
1707,205,123,0,11,11,0
1708,206,120,55,1,1,5
1709,206,6,32,2,2,2
1710,206,33,30,3,3,2
1711,206,121,24,4,4,0
1712,206,91,19,5,5,0
1713,206,109,9,6,6,0
1714,206,119,8,7,7,0
1715,206,114,6,8,8,0
1716,206,81,5,9,9,0
1717,206,123,0,10,10,0
1718,206,122,0,11,11,0
1719,206,118,0,12,12,0
1720,207,120,64,1,1,6
1721,207,6,32,2,2,2
1722,207,33,30,3,3,2
1723,207,121,30,4,4,0
1724,207,91,21,5,5,0
1725,207,114,10,6,6,0
1726,207,109,9,7,7,0
1727,207,119,8,8,8,0
1728,207,81,5,9,9,0
1729,207,123,0,10,10,0
1730,207,122,0,11,11,0
1731,207,118,0,12,12,0
1732,208,120,73,1,1,7
1733,208,33,36,2,2,2
1734,208,6,33,3,3,2
1735,208,121,33,4,4,0
1736,208,91,21,5,5,0
1737,208,114,10,6,6,0
1738,208,109,9,7,7,0
1739,208,119,8,8,8,0
1740,208,81,5,9,9,0
1741,208,123,0,10,10,0
1742,208,122,0,11,11,0
1743,208,118,0,12,12,0
1744,209,120,9,1,1,1
1745,209,114,6,2,2,0
1746,209,6,4,3,3,0
1747,209,119,2,4,4,0
1748,209,116,1,5,5,0
1749,209,81,0,6,6,0
1750,209,33,0,7,7,0
1751,209,55,0,8,8,0
1752,209,109,0,9,9,0
1753,210,114,15,1,1,1
1754,210,120,9,2,2,1
1755,210,6,7,3,3,0
1756,210,55,6,4,4,0
1757,210,116,3,5,5,0
1758,210,119,2,6,6,0
1759,210,81,1,7,7,0
1760,210,33,0,8,8,0
1761,210,109,0,9,9,0
1762,211,114,17,1,1,1
1763,211,55,15,2,2,1
1764,211,6,13,3,3,0
1765,211,120,9,4,4,1
1766,211,119,5,5,5,0
1767,211,116,4,6,6,0
1768,211,81,1,7,7,0
1769,211,33,0,8,8,0
1770,211,109,0,9,9,0
1771,212,114,19,1,1,1
1772,212,55,19,2,2,1
1773,212,6,19,3,3,0
1774,212,120,12,4,4,1
1775,212,33,9,5,5,1
1776,212,119,5,6,6,0
1777,212,116,4,7,7,0
1778,212,81,1,8,8,0
1779,212,109,1,9,9,0
1780,213,55,28,1,1,2
1781,213,114,23,2,2,1
1782,213,6,19,3,3,0
1783,213,120,18,4,4,1
1784,213,33,9,5,5,1
1785,213,119,8,6,6,0
1786,213,116,6,7,7,0
1787,213,109,2,8,8,0
1788,213,81,1,9,9,0
1789,213,124,0,10,10,0
1790,214,55,34,1,1,2
1791,214,120,27,2,2,2
1792,214,114,23,3,3,1
1793,214,6,19,4,4,0
1794,214,33,9,5,5,1
1795,214,119,9,6,6,0
1796,214,116,8,7,7,0
1797,214,109,6,8,8,0
1798,214,81,1,9,9,0
1799,214,124,0,10,10,0
1800,215,55,43,1,1,3
1801,215,120,33,2,2,2
1802,215,114,27,3,3,1
1803,215,6,20,4,4,0
1804,215,33,9,5,5,1
1805,215,109,9,6,6,0
1806,215,119,9,7,7,0
1807,215,116,8,8,8,0
1808,215,81,1,9,9,0
1809,215,124,0,10,10,0
1810,215,125,0,11,11,0
1811,216,55,43,1,1,3
1812,216,120,33,2,2,2
1813,216,6,29,3,3,1
1814,216,114,29,4,4,1
1815,216,33,12,5,5,1
1816,216,116,12,6,6,0
1817,216,109,9,7,7,0
1818,216,119,9,8,8,0
1819,216,81,2,9,9,0
1820,216,124,0,10,10,0
1821,216,125,0,11,11,0
1822,217,55,52,1,1,4
1823,217,114,35,2,2,1
1824,217,120,33,3,3,2
1825,217,6,29,4,4,1
1826,217,33,13,5,5,1
1827,217,116,12,6,6,0
1828,217,119,12,7,7,0
1829,217,109,11,8,8,0
1830,217,81,2,9,9,0
1831,217,124,0,10,10,0
1832,217,126,0,11,11,0
1833,217,125,0,12,12,0
1834,218,55,61,1,1,5
1835,218,114,39,2,2,1
1836,218,120,33,3,3,2
1837,218,6,29,4,4,1
1838,218,119,18,5,5,0
1839,218,33,14,6,6,1
1840,218,116,12,7,7,0
1841,218,109,11,8,8,0
1842,218,81,4,9,9,0
1843,218,124,0,10,10,0
1844,218,126,0,11,11,0
1845,218,125,0,12,12,0
1846,219,55,61,1,1,5
1847,219,114,45,2,2,1
1848,219,120,42,3,3,3
1849,219,6,31,4,4,1
1850,219,119,18,5,5,0
1851,219,33,14,6,6,1
1852,219,109,12,7,7,0
1853,219,116,12,8,8,0
1854,219,81,7,9,9,0
1855,219,124,0,10,10,0
1856,219,126,0,11,11,0
1857,219,125,0,12,12,0
1858,220,55,61,1,1,5
1859,220,120,51,2,2,4
1860,220,114,47,3,3,1
1861,220,6,33,4,4,1
1862,220,119,18,5,5,0
1863,220,116,15,6,6,0
1864,220,33,14,7,7,1
1865,220,109,12,8,8,0
1866,220,81,7,9,9,0
1867,220,124,0,10,10,0
1868,220,126,0,11,11,0
1869,220,125,0,12,12,0
1870,221,55,9,1,1,1
1871,221,120,6,2,2,0
1872,221,6,3,3,3,0
1873,221,114,2,4,4,0
1874,221,81,1,5,5,0
1875,221,33,0,6,6,0
1876,221,116,0,7,7,0
1877,221,127,0,8,8,0
1878,221,119,0,9,9,0
1879,222,55,18,1,1,2
1880,222,120,12,2,2,0
1881,222,114,6,3,3,0
1882,222,6,6,4,4,0
1883,222,33,1,5,5,0
1884,222,81,1,6,6,0
1885,222,127,0,7,7,0
1886,222,116,0,8,8,0
1887,222,119,0,9,9,0
1888,223,55,22,1,1,2
1889,223,120,21,2,2,1
1890,223,114,12,3,3,0
1891,223,6,9,4,4,0
1892,223,33,1,5,5,0
1893,223,81,1,6,6,0
1894,223,128,1,7,7,0
1895,223,127,0,8,8,0
1896,223,119,0,9,9,0
1897,223,116,0,10,10,0
1898,224,55,31,1,1,3
1899,224,120,27,2,2,1
1900,224,114,15,3,3,0
1901,224,6,9,4,4,0
1902,224,128,5,5,5,0
1903,224,33,3,6,6,0
1904,224,81,1,7,7,0
1905,224,116,0,8,8,0
1906,224,127,0,9,9,0
1907,224,119,0,10,10,0
1908,225,120,36,1,1,2
1909,225,55,35,2,2,3
1910,225,114,15,3,3,0
1911,225,6,9,4,4,0
1912,225,128,5,5,5,0
1913,225,33,5,6,6,0
1914,225,81,4,7,7,0
1915,225,124,1,8,8,0
1916,225,116,0,9,9,0
1917,225,127,0,10,10,0
1918,225,119,0,11,11,0
1919,226,120,39,1,1,3
1920,226,55,37,2,2,3
1921,226,114,17,3,3,0
